,Price per Unit,Units Sold,Total Sales,Operating Profit,clusters
7361,38.0,75.0,2850.0,1425.0,0
7362,38.0,56.0,2128.0,1064.0,0
7363,47.0,68.0,3196.0,1310.0,0
7364,51.0,102.0,5202.0,2705.0,0
7365,45.0,156.0,7020.0,3229.0,0
7366,44.0,105.0,4620.0,2125.0,0
7367,38.0,69.0,2622.0,1390.0,0
7368,39.0,65.0,2535.0,1369.0,0
7369,46.0,65.0,2990.0,1346.0,0
7370,50.0,120.0,6000.0,3000.0,0
7371,47.0,188.0,8836.0,4153.0,0
7372,42.0,98.0,4116.0,2058.0,0
7373,37.0,81.0,2997.0,1558.0,0
7374,36.0,63.0,2268.0,1225.0,0
7375,48.0,74.0,3552.0,1527.0,0
7376,54.0,131.0,7074.0,3749.0,0
7377,47.0,180.0,8460.0,4061.0,0
7378,42.0,101.0,4242.0,1994.0,0
7379,37.0,75.0,2775.0,1499.0,0
7380,36.0,52.0,1872.0,955.0,0
7381,46.0,46.0,2116.0,910.0,0
7382,52.0,105.0,5460.0,2894.0,0
7383,46.0,124.0,5704.0,2795.0,0
7384,41.0,72.0,2952.0,1476.0,0
7385,39.0,51.0,1989.0,1054.0,0
7386,37.0,38.0,1406.0,745.0,0
7387,47.0,41.0,1927.0,790.0,0
7388,50.0,73.0,3650.0,1935.0,0
7389,53.0,119.0,6307.0,2901.0,0
7390,48.0,63.0,3024.0,1512.0,0
7391,46.0,42.0,1932.0,966.0,0
7392,48.0,31.0,1488.0,774.0,0
7393,58.0,38.0,2204.0,904.0,0
7394,62.0,68.0,4216.0,2234.0,0
7395,59.0,108.0,6372.0,3059.0,0
7396,46.0,80.0,3680.0,1803.0,0
7397,48.0,68.0,3264.0,1665.0,0
7398,49.0,65.0,3185.0,1752.0,0
7399,55.0,59.0,3245.0,1428.0,0
7400,59.0,91.0,5369.0,2846.0,0
7401,55.0,149.0,8195.0,3934.0,0
7402,49.0,105.0,5145.0,2470.0,0
7403,49.0,91.0,4459.0,2230.0,0
7404,47.0,83.0,3901.0,1990.0,0
7405,55.0,83.0,4565.0,2054.0,0
7406,59.0,101.0,5959.0,3218.0,0
7407,38.0,125.0,4750.0,2423.0,0
7408,37.0,87.0,3219.0,1674.0,0
7409,28.0,90.0,2520.0,1008.0,0
7410,33.0,42.0,1386.0,610.0,0
7411,49.0,60.0,2940.0,1205.0,0
7412,37.0,81.0,2997.0,1499.0,0
7413,39.0,149.0,5811.0,2906.0,0
7414,37.0,54.0,1998.0,999.0,0
7415,29.0,65.0,1885.0,848.0,0
7416,32.0,34.0,1088.0,479.0,0
7417,49.0,60.0,2940.0,1294.0,0
7418,39.0,84.0,3276.0,1474.0,0
7419,39.0,130.0,5070.0,2535.0,0
7420,38.0,56.0,2128.0,1149.0,0
7421,29.0,68.0,1972.0,887.0,0
7422,32.0,30.0,960.0,403.0,0
7423,48.0,39.0,1872.0,749.0,0
7424,38.0,73.0,2774.0,1359.0,0
7425,36.0,150.0,5400.0,2700.0,0
7426,38.0,58.0,2204.0,1212.0,0
7427,29.0,56.0,1624.0,698.0,0
7428,32.0,38.0,1216.0,547.0,0
7429,46.0,35.0,1610.0,725.0,0
7430,36.0,69.0,2484.0,1242.0,0
7431,54.0,142.0,7668.0,3911.0,0
7432,48.0,73.0,3504.0,1857.0,0
7433,43.0,74.0,3182.0,1273.0,0
7434,44.0,63.0,2772.0,1137.0,0
7435,50.0,70.0,3500.0,1540.0,0
7436,55.0,113.0,6215.0,3045.0,0
7437,50.0,175.0,8750.0,4813.0,0
7438,48.0,94.0,4512.0,2256.0,0
7439,42.0,87.0,3654.0,1644.0,0
7440,42.0,80.0,3360.0,1411.0,0
7441,53.0,74.0,3922.0,1726.0,0
7442,56.0,123.0,6888.0,3375.0,0
7443,54.0,189.0,10206.0,5511.0,0
7444,48.0,112.0,5376.0,2849.0,0
7445,44.0,81.0,3564.0,1568.0,0
7446,42.0,80.0,3360.0,1478.0,0
7447,53.0,81.0,4293.0,1889.0,0
7448,56.0,143.0,8008.0,3844.0,0
7449,51.0,163.0,8313.0,4572.0,0
7450,48.0,108.0,5184.0,2851.0,0
7451,41.0,85.0,3485.0,1464.0,0
7452,41.0,68.0,2788.0,1143.0,0
7453,51.0,52.0,2652.0,1167.0,0
7454,55.0,105.0,5775.0,2888.0,0
7455,52.0,125.0,6500.0,3510.0,0
7456,47.0,75.0,3525.0,1833.0,0
7457,41.0,60.0,2460.0,1082.0,0
7458,41.0,46.0,1886.0,849.0,0
7459,50.0,51.0,2550.0,1071.0,0
7460,54.0,83.0,4482.0,2196.0,0
7461,59.0,113.0,6667.0,3667.0,0
7462,52.0,72.0,3744.0,1872.0,0
7463,53.0,49.0,2597.0,1117.0,0
7464,50.0,38.0,1900.0,760.0,0
7465,64.0,42.0,2688.0,1129.0,0
7466,63.0,74.0,4662.0,2331.0,0
7467,60.0,111.0,6660.0,3330.0,0
7468,51.0,84.0,4284.0,2228.0,0
7469,51.0,80.0,4080.0,1836.0,0
7470,50.0,80.0,4000.0,1680.0,0
7471,60.0,68.0,4080.0,1795.0,0
7472,67.0,95.0,6365.0,2992.0,0
7473,59.0,150.0,8850.0,4514.0,0
7474,51.0,101.0,5151.0,2627.0,0
7475,50.0,88.0,4400.0,1980.0,0
7476,53.0,87.0,4611.0,1937.0,0
7477,60.0,78.0,4680.0,2106.0,0
7478,67.0,112.0,7504.0,3452.0,0
7479,34.0,115.0,3910.0,1799.0,0
7480,34.0,63.0,2142.0,964.0,0
7481,24.0,63.0,1512.0,832.0,0
7482,29.0,20.0,580.0,307.0,0
7483,44.0,33.0,1452.0,581.0,0
7484,33.0,63.0,2079.0,1123.0,0
7485,34.0,119.0,4046.0,1983.0,0
7486,34.0,36.0,1224.0,575.0,0
7487,24.0,49.0,1176.0,588.0,0
7488,29.0,13.0,377.0,204.0,0
7489,41.0,35.0,1435.0,588.0,0
7490,33.0,65.0,2145.0,1137.0,0
7491,34.0,111.0,3774.0,1887.0,0
7492,34.0,44.0,1496.0,673.0,0
7493,23.0,51.0,1173.0,610.0,0
7494,29.0,8.0,232.0,116.0,0
7495,44.0,20.0,880.0,396.0,0
7496,32.0,51.0,1632.0,881.0,0
7497,32.0,111.0,3552.0,1740.0,0
7498,32.0,33.0,1056.0,528.0,0
7499,24.0,36.0,864.0,449.0,0
7500,29.0,13.0,377.0,200.0,0
7501,44.0,15.0,660.0,264.0,0
7502,33.0,50.0,1650.0,858.0,0
7503,49.0,122.0,5978.0,2989.0,0
7504,43.0,49.0,2107.0,948.0,0
7505,39.0,60.0,2340.0,1264.0,0
7506,39.0,44.0,1716.0,892.0,0
7507,49.0,46.0,2254.0,902.0,0
7508,52.0,81.0,4212.0,2232.0,0
7509,47.0,138.0,6486.0,2919.0,0
7510,41.0,90.0,3690.0,1808.0,0
7511,39.0,65.0,2535.0,1394.0,0
7512,39.0,60.0,2340.0,1264.0,0
7513,48.0,58.0,2784.0,1141.0,0
7514,51.0,88.0,4488.0,2289.0,0
7515,46.0,167.0,7682.0,3457.0,0
7516,41.0,81.0,3321.0,1661.0,0
7517,37.0,65.0,2405.0,1251.0,0
7518,37.0,58.0,2146.0,1116.0,0
7519,47.0,63.0,2961.0,1184.0,0
7520,50.0,116.0,5800.0,2900.0,0
7521,46.0,143.0,6578.0,3157.0,0
7522,42.0,91.0,3822.0,1796.0,0
7523,38.0,75.0,2850.0,1568.0,0
7524,37.0,39.0,1443.0,765.0,0
7525,45.0,31.0,1395.0,558.0,0
7526,52.0,87.0,4524.0,2443.0,0
7527,45.0,111.0,4995.0,2248.0,0
7528,43.0,56.0,2408.0,1156.0,0
7529,36.0,38.0,1368.0,698.0,0
7530,39.0,27.0,1053.0,569.0,0
7531,47.0,27.0,1269.0,520.0,0
7532,52.0,58.0,3016.0,1538.0,0
7533,53.0,94.0,4982.0,2491.0,0
7534,46.0,56.0,2576.0,1262.0,0
7535,45.0,29.0,1305.0,679.0,0
7536,47.0,23.0,1081.0,541.0,0
7537,55.0,19.0,1045.0,418.0,0
7538,64.0,58.0,3712.0,1893.0,0
7539,55.0,95.0,5225.0,2560.0,0
7540,46.0,63.0,2898.0,1304.0,0
7541,48.0,64.0,3072.0,1659.0,0
7542,48.0,58.0,2784.0,1531.0,0
7543,58.0,44.0,2552.0,1123.0,0
7544,60.0,77.0,4620.0,2402.0,0
7545,54.0,135.0,7290.0,3645.0,0
7546,45.0,78.0,3510.0,1685.0,0
7547,47.0,74.0,3478.0,1774.0,0
7548,48.0,65.0,3120.0,1560.0,0
7549,56.0,68.0,3808.0,1637.0,0
7550,60.0,85.0,5100.0,2805.0,0
7551,38.0,126.0,4788.0,2059.0,0
7552,38.0,68.0,2584.0,1137.0,0
7553,27.0,73.0,1971.0,710.0,0
7554,34.0,26.0,884.0,336.0,0
7555,48.0,41.0,1968.0,768.0,0
7556,38.0,70.0,2660.0,1091.0,0
7557,36.0,140.0,5040.0,2066.0,0
7558,38.0,41.0,1558.0,654.0,0
7559,29.0,60.0,1740.0,661.0,0
7560,32.0,68.0,2176.0,827.0,0
7561,48.0,41.0,1968.0,748.0,0
7562,38.0,75.0,2850.0,1254.0,0
7563,38.0,127.0,4826.0,2123.0,0
7564,38.0,47.0,1786.0,804.0,0
7565,28.0,50.0,1400.0,546.0,0
7566,34.0,87.0,2958.0,1065.0,0
7567,46.0,29.0,1334.0,520.0,0
7568,39.0,54.0,2106.0,863.0,0
7569,38.0,117.0,4446.0,2001.0,0
7570,37.0,45.0,1665.0,733.0,0
7571,29.0,41.0,1189.0,416.0,0
7572,32.0,35.0,1120.0,437.0,0
7573,49.0,33.0,1617.0,614.0,0
7574,39.0,83.0,3237.0,1424.0,0
7575,53.0,129.0,6837.0,2940.0,0
7576,47.0,54.0,2538.0,1091.0,0
7577,41.0,56.0,2296.0,918.0,0
7578,44.0,47.0,2068.0,807.0,0
7579,50.0,54.0,2700.0,1026.0,0
7580,55.0,88.0,4840.0,1984.0,0
7581,51.0,155.0,7905.0,3320.0,0
7582,47.0,94.0,4418.0,1856.0,0
7583,42.0,68.0,2856.0,1028.0,0
7584,41.0,65.0,2665.0,933.0,0
7585,51.0,59.0,3009.0,1143.0,0
7586,54.0,101.0,5454.0,2182.0,0
7587,52.0,150.0,7800.0,3276.0,0
7588,49.0,105.0,5145.0,2212.0,0
7589,41.0,77.0,3157.0,1168.0,0
7590,44.0,56.0,2464.0,887.0,0
7591,53.0,68.0,3604.0,1406.0,0
7592,55.0,128.0,7040.0,2957.0,0
7593,50.0,161.0,8050.0,3542.0,0
7594,47.0,88.0,4136.0,1696.0,0
7595,42.0,69.0,2898.0,1014.0,0
7596,42.0,51.0,2142.0,771.0,0
7597,50.0,44.0,2200.0,814.0,0
7598,58.0,91.0,5278.0,2375.0,0
7599,53.0,135.0,7155.0,3005.0,0
7600,49.0,63.0,3087.0,1235.0,0
7601,41.0,39.0,1599.0,592.0,0
7602,42.0,36.0,1512.0,605.0,0
7603,52.0,34.0,1768.0,636.0,0
7604,57.0,63.0,3591.0,1616.0,0
7605,57.0,120.0,6840.0,3078.0,0
7606,53.0,56.0,2968.0,1336.0,0
7607,53.0,34.0,1802.0,631.0,0
7608,54.0,27.0,1458.0,554.0,0
7609,62.0,27.0,1674.0,586.0,0
7610,66.0,65.0,4290.0,1888.0,0
7611,62.0,113.0,7006.0,3013.0,0
7612,52.0,90.0,4680.0,2059.0,0
7613,50.0,83.0,4150.0,1494.0,0
7614,51.0,80.0,4080.0,1591.0,0
7615,63.0,70.0,4410.0,1676.0,0
7616,64.0,98.0,6272.0,2822.0,0
7617,64.0,150.0,9600.0,3936.0,0
7618,53.0,105.0,5565.0,2226.0,0
7619,51.0,98.0,4998.0,1949.0,0
7620,52.0,75.0,3900.0,1482.0,0
7621,62.0,84.0,5208.0,2031.0,0
7622,65.0,112.0,7280.0,3203.0,0
7623,44.0,152.0,6688.0,3678.0,0
7624,42.0,94.0,3948.0,2369.0,0
7625,32.0,91.0,2912.0,1310.0,0
7626,39.0,44.0,1716.0,841.0,0
7627,52.0,68.0,3536.0,1662.0,0
7628,44.0,98.0,4312.0,2199.0,0
7629,41.0,167.0,6847.0,3834.0,0
7630,44.0,61.0,2684.0,1610.0,0
7631,33.0,74.0,2442.0,1221.0,0
7632,36.0,45.0,1620.0,745.0,0
7633,54.0,63.0,3402.0,1701.0,0
7634,43.0,85.0,3655.0,1974.0,0
7635,44.0,142.0,6248.0,3749.0,0
7636,42.0,70.0,2940.0,1676.0,0
7637,34.0,77.0,2618.0,1283.0,0
7638,36.0,38.0,1368.0,670.0,0
7639,51.0,47.0,2397.0,1175.0,0
7640,41.0,80.0,3280.0,1804.0,0
7641,41.0,137.0,5617.0,3146.0,0
7642,43.0,56.0,2408.0,1397.0,0
7643,32.0,65.0,2080.0,1040.0,0
7644,36.0,44.0,1584.0,792.0,0
7645,51.0,38.0,1938.0,891.0,0
7646,44.0,90.0,3960.0,2020.0,0
7647,55.0,154.0,8470.0,4828.0,0
7648,54.0,80.0,4320.0,2419.0,0
7649,49.0,75.0,3675.0,1691.0,0
7650,46.0,65.0,2990.0,1405.0,0
7651,55.0,72.0,3960.0,1861.0,0
7652,60.0,120.0,7200.0,3744.0,0
7653,58.0,163.0,9454.0,5483.0,0
7654,53.0,116.0,6148.0,3627.0,0
7655,45.0,81.0,3645.0,1713.0,0
7656,47.0,90.0,4230.0,1904.0,0
7657,58.0,81.0,4698.0,2349.0,0
7658,62.0,117.0,7254.0,3772.0,0
7659,54.0,182.0,9828.0,5602.0,0
7660,51.0,115.0,5865.0,3284.0,0
7661,46.0,98.0,4508.0,2164.0,0
7662,46.0,90.0,4140.0,2029.0,0
7663,54.0,94.0,5076.0,2386.0,0
7664,61.0,125.0,7625.0,3965.0,0
7665,58.0,176.0,10208.0,6125.0,0
7666,53.0,106.0,5618.0,3315.0,0
7667,48.0,105.0,5040.0,2318.0,0
7668,49.0,68.0,3332.0,1566.0,0
7669,57.0,65.0,3705.0,1815.0,0
7670,61.0,104.0,6344.0,3235.0,0
7671,56.0,137.0,7672.0,4373.0,0
7672,50.0,85.0,4250.0,2550.0,0
7673,46.0,56.0,2576.0,1288.0,0
7674,45.0,52.0,2340.0,1147.0,0
7675,58.0,50.0,2900.0,1363.0,0
7676,59.0,78.0,4602.0,2531.0,0
7677,62.0,133.0,8246.0,4948.0,0
7678,54.0,75.0,4050.0,2390.0,0
7679,59.0,54.0,3186.0,1593.0,0
7680,55.0,46.0,2530.0,1214.0,0
7681,66.0,51.0,3366.0,1616.0,0
7682,71.0,81.0,5751.0,3048.0,0
7683,64.0,126.0,8064.0,4838.0,0
7684,55.0,81.0,4455.0,2584.0,0
7685,57.0,96.0,5472.0,2627.0,0
7686,55.0,75.0,4125.0,2063.0,0
7687,67.0,80.0,5360.0,2680.0,0
7688,70.0,94.0,6580.0,3487.0,0
7689,64.0,168.0,10752.0,6451.0,0
7690,55.0,100.0,5500.0,3025.0,0
7691,55.0,113.0,6215.0,2921.0,0
7692,56.0,81.0,4536.0,2041.0,0
7693,67.0,81.0,5427.0,2605.0,0
7694,68.0,106.0,7208.0,3748.0,0
7695,49.0,131.0,6419.0,3530.0,0
7696,45.0,91.0,4095.0,2170.0,0
7697,38.0,81.0,3078.0,1385.0,0
7698,43.0,46.0,1978.0,791.0,0
7699,59.0,56.0,3304.0,1454.0,0
7700,49.0,88.0,4312.0,1940.0,0
7701,49.0,180.0,8820.0,4675.0,0
7702,45.0,75.0,3375.0,1721.0,0
7703,39.0,90.0,3510.0,1544.0,0
7704,42.0,58.0,2436.0,1047.0,0
7705,56.0,83.0,4648.0,1999.0,0
7706,46.0,98.0,4508.0,2164.0,0
7707,49.0,165.0,8085.0,4043.0,0
7708,49.0,69.0,3381.0,1724.0,0
7709,38.0,75.0,2850.0,1169.0,0
7710,44.0,38.0,1672.0,702.0,0
7711,58.0,60.0,3480.0,1566.0,0
7712,45.0,75.0,3375.0,1586.0,0
7713,48.0,154.0,7392.0,3918.0,0
7714,49.0,68.0,3332.0,1833.0,0
7715,38.0,73.0,2774.0,1221.0,0
7716,44.0,49.0,2156.0,884.0,0
7717,57.0,53.0,3021.0,1359.0,0
7718,46.0,98.0,4508.0,2074.0,0
7719,64.0,173.0,11072.0,5868.0,0
7720,54.0,87.0,4698.0,2537.0,0
7721,51.0,98.0,4998.0,2099.0,0
7722,52.0,80.0,4160.0,1664.0,0
7723,63.0,78.0,4914.0,2211.0,0
7724,65.0,115.0,7475.0,3439.0,0
7725,59.0,169.0,9971.0,5285.0,0
7726,56.0,123.0,6888.0,3513.0,0
7727,53.0,88.0,4664.0,2052.0,0
7728,52.0,91.0,4732.0,1987.0,0
7729,60.0,94.0,5640.0,2425.0,0
7730,66.0,138.0,9108.0,4281.0,0
7731,64.0,196.0,12544.0,6648.0,0
7732,55.0,131.0,7205.0,3603.0,0
7733,54.0,109.0,5886.0,2413.0,0
7734,53.0,85.0,4505.0,1982.0,0
7735,60.0,102.0,6120.0,2509.0,0
7736,64.0,137.0,8768.0,4296.0,0
7737,60.0,196.0,11760.0,5998.0,0
7738,58.0,135.0,7830.0,4228.0,0
7739,52.0,105.0,5460.0,2457.0,0
7740,51.0,72.0,3672.0,1542.0,0
7741,59.0,73.0,4307.0,1938.0,0
7742,64.0,106.0,6784.0,3188.0,0
7743,59.0,154.0,9086.0,4725.0,0
7744,54.0,95.0,5130.0,2668.0,0
7745,52.0,75.0,3900.0,1677.0,0
7746,53.0,56.0,2968.0,1247.0,0
7747,64.0,63.0,4032.0,1734.0,0
7748,68.0,98.0,6664.0,3065.0,0
7749,64.0,119.0,7616.0,4036.0,0
7750,62.0,84.0,5208.0,2760.0,0
7751,59.0,54.0,3186.0,1402.0,0
7752,62.0,47.0,2914.0,1253.0,0
7753,71.0,46.0,3266.0,1404.0,0
7754,72.0,81.0,5832.0,2799.0,0
7755,68.0,117.0,7956.0,4217.0,0
7756,62.0,98.0,6076.0,3160.0,0
7757,63.0,104.0,6552.0,2948.0,0
7758,64.0,85.0,5440.0,2176.0,0
7759,71.0,81.0,5751.0,2415.0,0
7760,78.0,116.0,9048.0,4253.0,0
7761,71.0,169.0,11999.0,6599.0,0
7762,59.0,115.0,6785.0,3732.0,0
7763,62.0,108.0,6696.0,2812.0,0
7764,62.0,88.0,5456.0,2401.0,0
7765,74.0,105.0,7770.0,3341.0,0
7766,74.0,117.0,8658.0,4242.0,0
7767,52.0,145.0,7540.0,3468.0,0
7768,50.0,84.0,4200.0,1974.0,0
7769,44.0,90.0,3960.0,1386.0,0
7770,49.0,39.0,1911.0,707.0,0
7771,60.0,54.0,3240.0,1199.0,0
7772,54.0,78.0,4212.0,1895.0,0
7773,52.0,173.0,8996.0,4048.0,0
7774,53.0,59.0,3127.0,1438.0,0
7775,43.0,83.0,3569.0,1428.0,0
7776,34.0,384.0,13056.0,6789.0,0
7777,36.0,320.0,11520.0,4032.0,0
7778,32.0,350.0,11200.0,4144.0,0
7779,36.0,281.0,10116.0,3743.0,0
7780,43.0,306.0,13158.0,4868.0,0
7781,38.0,330.0,12540.0,4013.0,0
7782,33.0,388.0,12804.0,6658.0,0
7783,39.0,315.0,12285.0,4054.0,0
7784,32.0,323.0,10336.0,3928.0,0
7785,32.0,248.0,7936.0,3016.0,0
7786,43.0,306.0,13158.0,4605.0,0
7787,36.0,350.0,12600.0,3654.0,0
7788,40.0,390.0,15600.0,8112.0,0
7789,35.0,315.0,11025.0,3969.0,0
7790,27.0,314.0,8478.0,3476.0,0
7791,31.0,240.0,7440.0,2976.0,0
7792,43.0,289.0,12427.0,3977.0,0
7793,36.0,323.0,11628.0,3140.0,0
7794,33.0,372.0,12276.0,6629.0,0
7795,35.0,315.0,11025.0,3638.0,0
7796,28.0,315.0,8820.0,3352.0,0
7797,31.0,289.0,8959.0,3315.0,0
7798,44.0,281.0,12364.0,4451.0,0
7799,39.0,333.0,12987.0,3506.0,0
7800,44.0,366.0,16104.0,8374.0,0
7801,37.0,296.0,10952.0,3833.0,0
7802,36.0,288.0,10368.0,4355.0,0
7803,33.0,289.0,9537.0,3815.0,0
7804,47.0,280.0,13160.0,4606.0,0
7805,44.0,320.0,14080.0,4083.0,0
7806,47.0,400.0,18800.0,9776.0,0
7807,41.0,340.0,13940.0,4740.0,0
7808,37.0,296.0,10952.0,4490.0,0
7809,38.0,297.0,11286.0,4289.0,0
7810,45.0,288.0,12960.0,4406.0,0
7811,46.0,347.0,15962.0,5108.0,0
7812,44.0,434.0,19096.0,9930.0,0
7813,41.0,318.0,13038.0,4824.0,0
7814,35.0,295.0,10325.0,4337.0,0
7815,35.0,270.0,9450.0,3497.0,0
7816,46.0,278.0,12788.0,4348.0,0
7817,47.0,352.0,16544.0,4467.0,0
7818,41.0,375.0,15375.0,7995.0,0
7819,37.0,359.0,13283.0,4516.0,0
7820,37.0,314.0,11618.0,4299.0,0
7821,40.0,324.0,12960.0,5184.0,0
7822,43.0,279.0,11997.0,3959.0,0
7823,48.0,355.0,17040.0,5112.0,0
7824,39.0,408.0,15912.0,8752.0,0
7825,43.0,350.0,15050.0,4967.0,0
7826,36.0,315.0,11340.0,4423.0,0
7827,34.0,306.0,10404.0,4058.0,0
7828,44.0,315.0,13860.0,5128.0,0
7829,45.0,350.0,15750.0,4725.0,0
7830,51.0,289.0,14739.0,4716.0,0
7831,50.0,330.0,16500.0,4620.0,0
7832,46.0,403.0,18538.0,10381.0,0
7833,40.0,312.0,12480.0,4493.0,0
7834,43.0,294.0,12642.0,5310.0,0
7835,41.0,270.0,11070.0,4096.0,0
7836,47.0,280.0,13160.0,4738.0,0
7837,53.0,322.0,17066.0,4778.0,0
7838,48.0,420.0,20160.0,11290.0,0
7839,43.0,310.0,13330.0,4666.0,0
7840,42.0,333.0,13986.0,5594.0,0
7841,41.0,306.0,12546.0,5018.0,0
7842,48.0,279.0,13392.0,4955.0,0
7843,48.0,340.0,16320.0,4896.0,0
7844,20.0,270.0,5400.0,2106.0,0
7845,26.0,270.0,7020.0,2597.0,0
7846,27.0,238.0,6426.0,2506.0,0
7847,27.0,210.0,5670.0,2948.0,0
7848,26.0,176.0,4576.0,1556.0,0
7849,25.0,224.0,5600.0,3136.0,0
7850,20.0,255.0,5100.0,2091.0,0
7851,23.0,289.0,6647.0,2792.0,0
7852,27.0,236.0,6372.0,2613.0,0
7853,26.0,213.0,5538.0,2769.0,0
7854,28.0,160.0,4480.0,1478.0,0
7855,26.0,231.0,6006.0,3303.0,0
7856,20.0,306.0,6120.0,2570.0,0
7857,30.0,263.0,7890.0,3077.0,0
7858,23.0,224.0,5152.0,2164.0,0
7859,30.0,204.0,6120.0,2938.0,0
7860,35.0,155.0,5425.0,1736.0,0
7861,29.0,228.0,6612.0,3637.0,0
7862,23.0,306.0,7038.0,2604.0,0
7863,29.0,306.0,8874.0,3638.0,0
7864,24.0,232.0,5568.0,2060.0,0
7865,28.0,213.0,5964.0,2863.0,0
7866,34.0,179.0,6086.0,2069.0,0
7867,27.0,272.0,7344.0,4039.0,0
7868,24.0,315.0,7560.0,2948.0,0
7869,30.0,287.0,8610.0,3616.0,0
7870,23.0,240.0,5520.0,2042.0,0
7871,31.0,245.0,7595.0,3873.0,0
7872,35.0,180.0,6300.0,2205.0,0
7873,32.0,295.0,9440.0,5381.0,0
7874,28.0,295.0,8260.0,3387.0,0
7875,33.0,323.0,10659.0,4477.0,0
7876,27.0,264.0,7128.0,2851.0,0
7877,26.0,263.0,6838.0,3282.0,0
7878,29.0,221.0,6409.0,2051.0,0
7879,38.0,350.0,13300.0,7581.0,0
7880,29.0,295.0,8555.0,3422.0,0
7881,32.0,285.0,9120.0,3830.0,0
7882,29.0,374.0,10846.0,4447.0,0
7883,28.0,224.0,6272.0,3261.0,0
7884,33.0,217.0,7161.0,2578.0,0
7885,36.0,302.0,10872.0,5653.0,0
7886,27.0,305.0,8235.0,3047.0,0
7887,33.0,305.0,10065.0,3825.0,0
7888,29.0,374.0,10846.0,4447.0,0
7889,30.0,215.0,6450.0,3096.0,0
7890,35.0,228.0,7980.0,2713.0,0
7891,39.0,270.0,10530.0,5686.0,0
7892,33.0,264.0,8712.0,3659.0,0
7893,32.0,255.0,8160.0,3019.0,0
7894,36.0,315.0,11340.0,4309.0,0
7895,37.0,200.0,7400.0,3700.0,0
7896,36.0,206.0,7416.0,2670.0,0
7897,42.0,298.0,12516.0,7134.0,0
7898,31.0,272.0,8432.0,3288.0,0
7899,29.0,248.0,7192.0,2805.0,0
7900,39.0,255.0,9945.0,3680.0,0
7901,36.0,204.0,7344.0,3452.0,0
7902,35.0,184.0,6440.0,2383.0,0
7903,43.0,233.0,10019.0,5410.0,0
7904,34.0,270.0,9180.0,3488.0,0
7905,31.0,306.0,9486.0,3794.0,0
7906,34.0,281.0,9554.0,3726.0,0
7907,36.0,230.0,8280.0,4140.0,0
7908,30.0,195.0,5850.0,1872.0,0
7909,44.0,289.0,12716.0,7248.0,0
7910,32.0,333.0,10656.0,4262.0,0
7911,34.0,333.0,11322.0,4755.0,0
7912,38.0,298.0,11324.0,4303.0,0
7913,36.0,210.0,7560.0,3931.0,0
7914,30.0,208.0,6240.0,2246.0,0
7915,41.0,306.0,12546.0,6900.0,0
7916,30.0,264.0,7920.0,3089.0,0
7917,33.0,248.0,8184.0,1882.0,0
7918,33.0,271.0,8943.0,3756.0,0
7919,35.0,219.0,7665.0,2759.0,0
7920,38.0,173.0,6574.0,3550.0,0
7921,36.0,233.0,8388.0,1761.0,0
7922,28.0,289.0,8092.0,3399.0,0
7923,36.0,239.0,8604.0,2151.0,0
7924,40.0,247.0,9880.0,4051.0,0
7925,39.0,190.0,7410.0,2519.0,0
7926,42.0,165.0,6930.0,3950.0,0
7927,33.0,210.0,6930.0,1525.0,0
7928,36.0,272.0,9792.0,3819.0,0
7929,39.0,231.0,9009.0,2072.0,0
7930,47.0,210.0,9870.0,4145.0,0
7931,48.0,204.0,9792.0,3133.0,0
7932,51.0,170.0,8670.0,4682.0,0
7933,41.0,245.0,10045.0,2009.0,0
7934,40.0,271.0,10840.0,4119.0,0
7935,51.0,216.0,11016.0,2754.0,0
7936,46.0,254.0,11684.0,4557.0,0
7937,48.0,188.0,9024.0,3068.0,0
7938,47.0,158.0,7426.0,4159.0,0
7939,62.0,245.0,15190.0,2886.0,0
7940,44.0,270.0,11880.0,5227.0,0
7941,51.0,233.0,11883.0,3208.0,0
7942,46.0,225.0,10350.0,4554.0,0
7943,42.0,228.0,9576.0,4022.0,0
7944,49.0,182.0,8918.0,5083.0,0
7945,58.0,225.0,13050.0,3002.0,0
7946,41.0,341.0,13981.0,6012.0,0
7947,50.0,256.0,12800.0,3840.0,0
7948,42.0,281.0,11802.0,5311.0,0
7949,41.0,224.0,9184.0,3765.0,0
7950,44.0,196.0,8624.0,5261.0,0
7951,60.0,306.0,18360.0,4774.0,0
7952,41.0,338.0,13858.0,5266.0,0
7953,49.0,263.0,12887.0,3093.0,0
7954,46.0,264.0,12144.0,4858.0,0
7955,46.0,247.0,11362.0,4090.0,0
7956,44.0,240.0,10560.0,5914.0,0
7957,56.0,264.0,14784.0,2809.0,0
7958,45.0,302.0,13590.0,5436.0,0
7959,47.0,278.0,13066.0,2875.0,0
7960,51.0,248.0,12648.0,4933.0,0
7961,52.0,255.0,13260.0,4508.0,0
7962,59.0,263.0,15517.0,8845.0,0
7963,60.0,254.0,15240.0,3353.0,0
7964,40.0,287.0,11480.0,4018.0,0
7965,42.0,287.0,12054.0,2049.0,0
7966,39.0,248.0,9672.0,3288.0,0
7967,39.0,247.0,9633.0,2601.0,0
7968,43.0,225.0,9675.0,4644.0,0
7969,51.0,264.0,13464.0,2020.0,0
7970,36.0,289.0,10404.0,3433.0,0
7971,39.0,280.0,10920.0,1966.0,0
